,ts_code,name,fullname,enname,cn_spell,market,list_status,list_date,delist_date,trade_unit,isin,curr_type
1640,02238.HK,广汽集团,广州汽车集团股份有限公司,"Guangzhou Automobile Group Co., Ltd.",GQJT,主板,L,20100830,,2000.0,CNE100000Q35,HKD
1641,02239.HK,国微控股,国微控股有限公司,SMIT Holdings Ltd.,GWKG,主板,L,20160330,,1000.0,KYG824001054,HKD
1642,02245.HK,力勤资源,宁波力勤资源科技股份有限公司,"Lygend Resources & Technology Co., Ltd.",LQZY,主板,L,20221201,,200.0,CNE100005M34,HKD
1643,02246.HK,快狗打车,快狗打车控股有限公司,Gogox Holdings Limited,KGDC,主板,L,20220624,,200.0,KYG9482E1008,HKD
1644,02250.HK,小黄鸭德盈,小黄鸭德盈控股国际有限公司,B. Duck Semk Holdings International Limited,XHYDY,主板,L,20220117,,1000.0,KYG8021U1040,HKD
1645,02251.HK,鹰瞳科技-B,北京鹰瞳科技发展股份有限公司,"Beijing Airdoc Technology Co., Ltd.",YTKJB,主板,L,20211105,,100.0,CNE100004QQ9,HKD
1646,02252.HK,微创机器人-B,上海微创医疗机器人(集团)股份有限公司,"Shanghai MicroPort MedBot (Group) Co., Ltd.",WCJQRB,主板,L,20211102,,500.0,CNE100004QP1,HKD
1647,02255.HK,海昌海洋公园,海昌海洋公园控股有限公司,Haichang Ocean Park Holdings Ltd.,HCHYGY,主板,L,20140313,,1000.0,KYG4231A1114,HKD
1648,02256.HK,和誉-B,和誉开曼有限责任公司,Abbisko Cayman Limited,HYB,主板,L,20211013,,1000.0,KYG0028A1085,HKD
1649,02257.HK,圣诺医药-B,圣诺医药,Sirnaomics Ltd.,SNYYB,主板,L,20211230,,50.0,KYG2050P1028,HKD
1650,02258.HK,华滋国际海洋,华滋国际海洋股份有限公司,Watts International Maritime Company Limited,HZGJHY,主板,L,20181119,,2000.0,KYG949091014,HKD
1651,02260.HK,环龙控股,环龙控股有限公司,Vanov Holdings Company Limited,HLKG,主板,L,20220111,,2000.0,KYG9385Z1019,HKD
1652,02262.HK,梁志天设计集团,梁志天设计集团有限公司,Steve Leung Design Group Limited,LZTSJJT,主板,L,20180705,,3000.0,KYG8492R1011,HKD
1653,02263.HK,富石金融,富石金融控股有限公司,Fu Shek Financial Holdings Limited,FSJR,主板,L,20200219,,10000.0,KYG3709G1055,HKD
1654,02265.HK,鸿承环保科技,鸿承环保科技有限公司,Hongcheng Environmental Technology Company Limited,HCHBKJ,主板,L,20211112,,5000.0,KYG4596V1068,HKD
1655,02266.HK,黎氏企业,黎氏企业控股有限公司,Lai Si Enterprise Holding Limited,LSQY,主板,L,20170210,,2000.0,KYG5352A1031,HKD
1656,02268.HK,药明合联,药明合联生物技术有限公司,WuXi XDC Cayman Inc.,YMHL,主板,L,20231117,,500.0,KYG9808A1058,HKD
1657,02269.HK,药明生物,药明生物技术有限公司,Wuxi Biologics (Cayman) Inc.,YMSW,主板,L,20170613,,500.0,KYG970081173,HKD
1658,02270.HK,德商产投服务,德商产投服务集团有限公司,"Desun Real Estate Investment Services Group Co., Ltd.",DSCTFW,主板,L,20211217,,2000.0,KYG2743D1025,HKD
1659,02271.HK,众安智慧生活,众安智慧生活服务有限公司,Zhong An Intelligent Living Service Limited,ZAZHSH,主板,L,20230718,,2000.0,KYG989AC1091,HKD
1660,02273.HK,固生堂,固生堂控股有限公司,Gushengtang Holdings Limited,GST,主板,L,20211210,,100.0,KYG4212K1040,HKD
1661,02276.HK,康耐特光学,上海康耐特光学科技集团股份有限公司,"Shanghai Conant Optical Co., Ltd.",KNTGX,主板,L,20211216,,500.0,CNE100004Z14,HKD
1662,02279.HK,雍禾医疗,雍禾医疗集团有限公司,"Yonghe Medical Group Co., Ltd.",YHYL,主板,L,20211213,,500.0,KYG5688E1008,HKD
1663,02280.HK,慧聪集团,慧聪集团有限公司,HC Group Inc.,HCJT,主板,L,20141010,,500.0,KYG4364T1013,HKD
1664,02281.HK,兴泸水务,泸州市兴泸水务(集团)股份有限公司,"Luzhou Xinglu Water (Group) Co., Ltd.",XLSW,主板,L,20170331,,1000.0,CNE100002FH5,HKD
1665,02282.HK,美高梅中国,美高梅中国控股有限公司,MGM China Holdings Limited,MGMZG,主板,L,20110603,,400.0,KYG607441022,HKD
1666,02283.HK,东江集团控股,东江集团(控股)有限公司,TK Group (Holdings) Ltd.,DJJTKG,主板,L,20131220,,2000.0,KYG889391069,HKD
1667,02285.HK,泉峰控股,泉峰控股有限公司,Chervon Holdings Limited,QFKG,主板,L,20211230,,100.0,HK0000811882,HKD
1668,02286.HK,辰兴发展,辰兴发展控股有限公司,Chen Xing Development Holdings Limited,CXFZ,主板,L,20150703,,1000.0,KYG2087W1042,HKD
1669,02288.HK,宏基资本,宏基资本有限公司,Rykadan Capital Limited,HJZB,主板,L,20090821,,1000.0,KYG7750P1046,HKD
1670,02289.HK,创美药业,创美药业股份有限公司,"Charmacy Pharmaceutical Co., Ltd.",CMYY,主板,L,20151214,,500.0,CNE1000023D6,HKD
1671,02291.HK,心泰医疗,乐普心泰医疗科技(上海)股份有限公司,"Lepu Scientech Medical Technology (Shanghai) Co., Ltd.",XTYL,主板,L,20221108,,1000.0,CNE1000057M5,HKD
1672,02292.HK,晋安实业,晋安实业有限公司,Thing On Enterprise Limited,JASY,主板,L,20180116,,2000.0,KYG882401097,HKD
1673,02293.HK,百本医护,百本医护控股有限公司,Bamboos Health Care Holdings Ltd.,BBYH,主板,L,20170301,,4000.0,KYG072191011,HKD
1674,02295.HK,丰城控股,丰城控股有限公司,Maxicity Holdings Limited,FCKG,主板,L,20211231,,5000.0,KYG5897S1066,HKD
1675,02297.HK,润迈德-B,润迈德医疗有限公司,Rainmed Medical Limited,RMDB,主板,L,20220708,,1000.0,KYG7360A1094,HKD
1676,02298.HK,都市丽人,都市丽人(中国)控股有限公司,Cosmo Lady (China) Holdings Company Limited,DSLR,主板,L,20140626,,1000.0,KYG244421080,HKD
1677,02299.HK,百宏实业,百宏实业控股有限公司,Billion Industrial Holdings Limited,BHSY,主板,L,20110518,,2000.0,KYG110431098,HKD
1678,02302.HK,中核国际,中核国际有限公司,CNNC International Limited,ZHGJ,主板,L,20030106,,1000.0,KYG2352X1262,HKD
1679,02306.HK,乐华娱乐,乐华娱乐集团,YH Entertainment Group,YHYL,主板,L,20230119,,3000.0,KYG9844S1021,HKD
1680,02307.HK,锦兴国际控股,锦兴国际控股有限公司,Kam Hing International Holdings Ltd.,JXGJKG,主板,L,20040923,,2000.0,KYG5213T1013,HKD
1681,02309.HK,大象未来集团,大象未来集团,ZO Future Group,DXWLJT,主板,L,20021112,,2000.0,KYG1132K1233,HKD
1682,02310.HK,时代环球集团,时代环球集团控股有限公司,Times Universal Group Holdings Limited,SDHQJT,主板,L,20030704,,2000.0,HK2310012334,HKD
1683,02312.HK,中国金融租赁,中国金融租赁集团有限公司,China Financial Leasing Group Limited,ZGJRZL,主板,L,20021028,,10000.0,KYG2153Z2137,HKD
1684,02313.HK,申洲国际,申洲国际集团控股有限公司,Shenzhou International Group Holdings Limited,SZGJ,主板,L,20051124,,100.0,KYG8087W1015,HKD
1685,02314.HK,理文造纸,理文造纸有限公司,Lee & Man Paper Manufacturing Limited,LWZZ,主板,L,20030926,,1000.0,KYG5427W1309,HKD
1686,02315.HK,百奥赛图-B,百奥赛图(北京)医药科技股份有限公司,"Biocytogen Pharmaceuticals (Beijing) Co., Ltd.",BASTB,主板,L,20220901,,500.0,CNE100005D27,HKD
1687,02317.HK,味丹国际,味丹国际(控股)有限公司,Vedan International (Holdings) Limited,WDGJ,主板,L,20030627,,4000.0,KYG9327M1015,HKD
1688,02318.HK,中国平安,中国平安保险(集团)股份有限公司,"Ping An Insurance (Group) Company of China, Ltd.",ZGPA,主板,L,20040624,,500.0,CNE1000003X6,HKD
1689,02319.HK,蒙牛乳业,中国蒙牛乳业有限公司,China Mengniu Dairy Company Limited,MNRY,主板,L,20040610,,1000.0,KYG210961051,HKD
1690,02320.HK,合丰集团,合丰集团控股有限公司,Hop Fung Group Holdings Ltd.,HFJT,主板,L,20030924,,2000.0,KYG459991025,HKD
1691,02321.HK,双财庄,双财庄有限公司,Swang Chai Chuan Limited,SCZ,主板,L,20220819,,5000.0,KYG8601A1067,HKD
1692,02322.HK,新质数字,新质数字科技有限公司,Modern Innovative Digital Technology Company Limited,XZSZ,主板,L,20030409,,8000.0,BMG6181H1034,HKD
1693,02323.HK,融科控股,融科控股集团有限公司,Renco Holdings Group Limited,RKKG,主板,L,20020621,,2000.0,BMG749131071,HKD
1694,02324.HK,首都创投,首都创投有限公司,Capital VC Limited,SDCT,主板,L,20031027,,10000.0,KYG1889C2251,HKD
1695,02325.HK,云康集团,云康集团有限公司,Yunkang Group Limited,YKJT,主板,L,20220518,,500.0,KYG9889T1067,HKD
1696,02326.HK,新源万恒控股,新源万恒控股有限公司,New Provenance Everlasting Holdings Limited,XYWHKG,主板,L,20030303,,10000.0,BMG6475L1090,HKD
1697,02327.HK,美瑞健康国际,美瑞健康国际产业集团有限公司,Meilleure Health International Industry Group Limited,MRJKGJ,主板,L,20031014,,6000.0,BMG5975D1048,HKD
1698,02328.HK,中国财险,中国人民财产保险股份有限公司,PICC Property and Casualty Company Limited,ZGCX,主板,L,20031106,,2000.0,CNE100000593,HKD
1699,02329.HK,国瑞健康,国瑞健康产业有限公司,Glory Health Industry Limited,GRJK,主板,L,20140707,,1000.0,KYG394071040,HKD
1700,02330.HK,中国上城,中国上城集团有限公司,China Uptown Group Company Limited,ZGSC,主板,L,20030129,,8000.0,KYG2111Y1347,HKD
1701,02331.HK,李宁,李宁有限公司,Li Ning Co. Ltd.,LN,主板,L,20040628,,500.0,KYG5496K1242,HKD
1702,02333.HK,长城汽车,长城汽车股份有限公司,Great Wall Motor Company Limited,CCQC,主板,L,20031215,,500.0,CNE100000338,HKD
1703,02336.HK,硕奥国际,硕奥国际控股有限公司,Shuoao International Holdings Limited,SAGJ,主板,L,20030303,,10000.0,KYG4233P1081,HKD
1704,02337.HK,众诚能源,众诚能源控股有限公司,United Strength Power Holdings Limited,ZCNY,主板,L,20171016,,1000.0,KYG9354A1031,HKD
1705,02338.HK,潍柴动力,潍柴动力股份有限公司,"Weichai Power Co., Ltd.",WCDL,主板,L,20040311,,1000.0,CNE1000004L9,HKD
1706,02339.HK,京西国际,京西重工国际有限公司,BeijingWest Industries International Limited,JXGJ,主板,L,20031010,,2000.0,KYG1145N1144,HKD
1707,02340.HK,升柏控股,升柏控股有限公司,ISP Holdings Limited,SBKG,主板,L,20031009,,4000.0,BMG8646Z1086,HKD
1708,02342.HK,京信通信,京信通信系统控股有限公司,Comba Telecom Systems Holdings Ltd.,JXTX,主板,L,20030715,,2000.0,KYG229721140,HKD
1709,02343.HK,太平洋航运,太平洋航运集团有限公司,Pacific Basin Shipping Limited,TPYHY,主板,L,20040714,,1000.0,BMG684371393,HKD
1710,02347.HK,友和集团,友和集团控股有限公司,Yoho Group Holdings Limited,YHJT,主板,L,20220610,,2000.0,KYG8891T1040,HKD
1711,02348.HK,东瑞制药,东瑞制药(控股)有限公司,Dawnrays Pharmaceutical (Holdings) Limited,DRZY,主板,L,20030711,,4000.0,KYG2687M1006,HKD
1712,02349.HK,中国城市基础设施,中国城市基础设施集团有限公司,China City Infrastructure Group Limited,ZGCSJCSS,主板,L,20030625,,4000.0,KYG2118E1070,HKD
1713,02350.HK,数科集团,数科集团控股有限公司,MTT Group Holdings Limited,SKJT,主板,L,20220926,,5000.0,KYG632451079,HKD
1714,02352.HK,东原仁知服务,东原仁知城市运营服务集团股份有限公司,Dowell Service Group Co. Limited,DYRZFW,主板,L,20220429,,200.0,CNE1000058Z5,HKD
1715,02355.HK,宝业集团,宝业集团股份有限公司,"Baoye Group Co., Ltd.",BYJT,主板,L,20030630,,2000.0,CNE100000213,HKD
1716,02356.HK,大新银行集团,大新银行集团有限公司,Dah Sing Banking Group Ltd.,DXYHJT,主板,L,20040630,,400.0,HK2356013600,HKD
1717,02357.HK,中航科工,中国航空科技工业股份有限公司,AviChina Industry & Technology Company Limited,ZHKG,主板,L,20031030,,1000.0,CNE1000001Y8,HKD
1718,02358.HK,久融控股,久融控股有限公司,Jiu Rong Holdings Limited,JRKG,主板,L,20040715,,10000.0,KYG5139B1014,HKD
1719,02359.HK,药明康德,无锡药明康德新药开发股份有限公司,"Wuxi Apptec Co., Ltd.",YMKD,主板,L,20181213,,100.0,CNE100003F19,HKD
1720,02360.HK,优品360,优品360控股有限公司,Best Mart 360 Holdings Limited,YP360,主板,L,20190111,,2000.0,KYG1065A1004,HKD
1721,02361.HK,中康控股,中康控股有限公司,Sinohealth Holdings Limited,ZKKG,主板,L,20220712,,500.0,KYG8192Q1064,HKD
1722,02362.HK,金川国际,金川集团国际资源有限公司,Jinchuan Group International Resources Co. Ltd,JCGJ,主板,L,20031027,,1000.0,KYG5138B1023,HKD
1723,02363.HK,通达宏泰,通达宏泰控股有限公司,Tongda Hong Tai Holdings Limited,TDHT,主板,L,20180316,,5000.0,KYG8919C1252,HKD
1724,02367.HK,巨子生物,巨子生物控股有限公司,"Giant Biogene Holding Co., Ltd",JZSW,主板,L,20221104,,200.0,KYG3887G1091,HKD
1725,02368.HK,鹰美,鹰美(国际)控股有限公司,Eagle Nice (International) Holdings Ltd.,YM,主板,L,20030822,,2000.0,KYG2951U1013,HKD
1726,02369.HK,酷派集团,酷派集团有限公司,Coolpad Group Limited,KPJT,主板,L,20041209,,4000.0,KYG2418K1004,HKD
1727,02370.HK,力高健康生活,力高健康生活有限公司,Redco Healthy Living Company Limited,LGJKSH,主板,L,20220331,,500.0,KYG7419Y1089,HKD
1728,02371.HK,创联控股,创联控股有限公司,Chuanglian Holdings Limited,CLKG,主板,L,20041118,,4000.0,KYG2114J1186,HKD
1729,02372.HK,伟立控股,伟立控股有限公司,WEIli Holdings Limited,WLKG,主板,L,20220630,,4000.0,KYG9T2091096,HKD
1730,02373.HK,美丽田园医疗健康,美丽田园医疗健康产业有限公司,Beauty Farm Medical and Health Industry Inc.,MLTYYLJK,主板,L,20230116,,500.0,KYG0929L1041,HKD
1731,02376.HK,鲁商服务,鲁商生活服务股份有限公司,"Lushang Life Services Co., Ltd.",LSFW,主板,L,20220708,,500.0,CNE100005DD2,HKD
1732,02377.HK,博奇环保,中国博奇环保(控股)有限公司,"China Boqi Environmental (Holding) Co., Ltd.",BQHB,主板,L,20180316,,1000.0,KYG2153A1013,HKD
1733,02378.HK,保诚,保诚有限公司,Prudential plc,BC,主板,L,20100525,,50.0,GB0007099541,HKD
1734,02380.HK,中国电力,中国电力国际发展有限公司,China Power International Development Limited,ZGDL,主板,L,20041015,,1000.0,HK2380027329,HKD
1735,02381.HK,蚬壳电业,蚬壳电业有限公司,SMC Electric Limited,XKDY,主板,L,20200602,,10000.0,KYG823071025,HKD
1736,02382.HK,舜宇光学科技,舜宇光学科技(集团)有限公司,Sunny Optical Technology (Group) Company Limited,SYGXKJ,主板,L,20070615,,100.0,KYG8586D1097,HKD
1737,02383.HK,TOM集团,TOM集团有限公司,TOM Group Ltd.,TOMJT,主板,L,20040804,,2000.0,KYG891101035,HKD
1738,02385.HK,读书郎,读书郎教育控股有限公司,Readboy Education Holding Company Limited,DSL,主板,L,20220712,,400.0,KYG7398S1066,HKD
1739,02386.HK,中石化炼化工程,中石化炼化工程(集团)股份有限公司,"SINOPEC Engineering (Group) Co., Ltd.",ZSHLHGC,主板,L,20130523,,500.0,CNE100001NV2,HKD
1740,02388.HK,中银香港,中银香港(控股)有限公司,BOC Hong Kong (Holdings) Ltd.,ZYXG,主板,L,20020725,,500.0,HK2388011192,HKD
1741,02389.HK,北京健康,北京健康(控股)有限公司,Beijing Health (Holdings) Limited,BJJK,主板,L,20020426,,6000.0,KYG0957Q1082,HKD
1742,02390.HK,知乎-W,知乎,Zhihu Inc.,ZHW,主板,L,20220422,,100.0,KYG989MJ1017,HKD
1743,02391.HK,涂鸦智能-W,涂鸦智能,Tuya Inc.,TYZNW,主板,L,20220705,,200.0,KYG913841006,HKD
1744,02392.HK,玄武云,玄武云科技控股有限公司,Xuan Wu Cloud Technology Holdings Limited,XWY,主板,L,20220708,,500.0,KYG9831R1175,HKD
1745,02393.HK,巨星医疗控股,巨星医疗控股有限公司,Yestar Healthcare Holdings Company Limited,JXYLKG,主板,L,20131011,,2500.0,KYG9843W1125,HKD
1746,02399.HK,中国安储能源,中国安储能源集团有限公司,China Anchu Energy Storage Group Limited,ZGACNY,主板,L,20140716,,1000.0,KYG211271161,HKD
1747,02400.HK,心动公司,心动有限公司,XD Inc.,XDGS,主板,L,20191212,,200.0,KYG9830N1097,HKD
1748,02402.HK,亿华通,北京亿华通科技股份有限公司,"Beijing SinoHytec Co., Ltd.",YHT,主板,L,20230112,,50.0,CNE100005RX0,HKD
1749,02405.HK,力盟科技,力盟科技集团有限公司,Powerwin Tech Group Limited,LMKJ,主板,L,20230331,,4000.0,KYG7223U1022,HKD
1750,02407.HK,高视医疗,高视医疗科技有限公司,Gaush Meditech Ltd,GSYL,主板,L,20221212,,100.0,KYG3902N1051,HKD
1751,02409.HK,洲际船务,洲际船务集团控股有限公司,Seacon Shipping Group Holdings Limited,ZJCW,主板,L,20230329,,1000.0,KYG7945D1079,HKD
1752,02410.HK,同源康医药-B,浙江同源康医药股份有限公司,"TYK Medicines, Inc",TYKYYB,主板,L,20240820,,500.0,CNE100006L34,HKD
1753,02411.HK,百果园集团,深圳百果园实业(集团)股份有限公司,Shenzhen Pagoda Industrial (Group) Corporation Limited,BGYJT,主板,L,20230116,,500.0,CNE100005RW2,HKD
1754,02415.HK,梅斯健康,梅斯健康控股有限公司,MedSci Healthcare Holdings Limited,MSJK,主板,L,20230427,,250.0,KYG5960J1085,HKD
1755,02416.HK,易点云,易点云有限公司,Edianyun Limited,YDY,主板,L,20230525,,500.0,KYG3057B1041,HKD
1756,02418.HK,德银天下,德银天下股份有限公司,"Deewin Tianxia Co., Ltd",DYTX,主板,L,20220715,,1500.0,CNE100005F41,HKD
1757,02419.HK,德康农牧,四川德康农牧食品集团股份有限公司,Dekon Food And Agriculture Group,DKNM,主板,L,20231206,,100.0,CNE1000068G4,HKD
1758,02420.HK,子不语,子不语集团有限公司,Zibuyu Group Limited,ZBY,主板,L,20221111,,500.0,KYG989AK1018,HKD
1759,02421.HK,嘉创地产,嘉创房地产控股有限公司,KRP Development Holdings Limited,JCDC,主板,L,20230323,,2000.0,KYG5319W1078,HKD
1760,02422.HK,润歌互动,润歌互动有限公司,"Rego Interactive Co., Ltd",RGHD,主板,L,20221017,,4000.0,KYG7481X1034,HKD
1761,02423.HK,贝壳-W,贝壳控股有限公司,KE Holdings Inc.,BKW,主板,L,20220511,,100.0,KYG5223Y1089,HKD
1762,02425.HK,澳亚集团,澳亚集团有限公司,AustAsia Group Ltd.,AYJT,主板,L,20221230,,1000.0,SGXZ22466619,HKD
1763,02427.HK,GUANZE MEDICAL,"Guanze Medical Information Industry (Holding) Co., Ltd.","Guanze Medical Information Industry (Holding) Co., Ltd.",GUANZEMEDICAL,主板,L,20221229,,5000.0,KYG4315D1060,HKD
1764,02429.HK,友宝在线,北京友宝在线科技股份有限公司,Beijing UBOX Online Technology Corp.,YBZX,主板,L,20231103,,500.0,CNE1000068H2,HKD
1765,02431.HK,佑驾创新,深圳佑驾创新科技股份有限公司,"Minieye Technology Co., Ltd.",YJCX,主板,L,20241227,,200.0,CNE100006QM3,HKD
1766,02432.HK,越疆,深圳市越疆科技股份有限公司,Shenzhen Dobot Corp Ltd,YJ,主板,L,20241223,,200.0,CNE100006QF7,HKD
1767,02433.HK,中天湖南集团,中天建设(湖南)集团有限公司,Zhongtian Construction (Hunan) Group Limited,ZTHNJT,主板,L,20230330,,2000.0,KYG989MU1061,HKD
1768,02436.HK,凌雄科技,凌雄科技集团有限公司,LX Technology Group Limited,LXKJ,主板,L,20221124,,300.0,KYG570311095,HKD
1769,02438.HK,出门问问,出门问问有限公司,Mobvoi Inc.,CMWW,主板,L,20240424,,1000.0,KYG6300A1040,HKD
1770,02439.HK,中宝新材,中宝新材集团有限公司,China Treasures New Materials Group Ltd.,ZBXC,主板,L,20230331,,2000.0,KYG2164B1068,HKD
1771,02440.HK,濠暻科技,濠暻科技国际控股有限公司,Howkingtech International Holding Limited,HJKJ,主板,L,20221212,,1000.0,KYG4644J1058,HKD
1772,02442.HK,怡俊集团控股,怡俊集团控股有限公司,Easy Smart Group Holdings Limited,YJJTKG,主板,L,20230509,,2000.0,KYG3R31M1020,HKD
1773,02443.HK,汽车街,汽车街发展有限公司,Autostreets Development Limited,QCJ,主板,L,20240531,,200.0,KYG0670R1020,HKD
1774,02448.HK,恒宇集团,恒宇集团控股有限公司,Space Group Holdings Limited,HYJT,主板,L,20180116,,2500.0,KYG8T08B1280,HKD
1775,02450.HK,淮北绿金股份,淮北绿金产业投资股份有限公司,"Huaibei GreenGold Industry Investment Co., Ltd.",HBLJGF,主板,L,20230120,,1500.0,CNE100005RT8,HKD
1776,02451.HK,绿源集团控股,绿源集团控股(开曼)有限公司,Luyuan Group Holding (Cayman) Limited,LYJTKG,主板,L,20231012,,500.0,KYG5727M1050,HKD
1777,02453.HK,美中嘉和,美中嘉和医学技术发展集团股份有限公司,"Concord Healthcare Group Co., Ltd.",MZJH,主板,L,20240109,,200.0,CNE100006BL7,HKD
1778,02455.HK,润华服务,润华生活服务集团控股有限公司,Runhua Living Service Group Holdings Limited,RHFW,主板,L,20230117,,2000.0,KYG771601021,HKD
